"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"EM3810";"York";"Shimmering Topaz";"США";"Бронзовые, Венге, Лавандовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Дамаск, Растительность, Узор, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/74c/480_480_240cd750bba9870f18aada2478b24840a/74cf707e17b2b755bc0b0269327f8773.png"
"EM3814";"York";"Shimmering Topaz";"США";"Шоколадные, Кофейные, Бронзовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Дамаск, Растительность, Узор, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/4d5/480_480_240cd750bba9870f18aada2478b24840a/4d5343d41c2f4d6591ab5d661ee1eb3c.png"
"EM3811";"York";"Shimmering Topaz";"США";"Терракотовые, Салатовые, Кофейные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Дамаск, Растительность, Узор, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/801/480_480_240cd750bba9870f18aada2478b24840a/8017ed30adbaaf11d118b4de63c090df.png"
"EM3816";"York";"Shimmering Topaz";"США";"Ванильные, Белые, Горчичные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Лилии, Орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/874/480_480_240cd750bba9870f18aada2478b24840a/874502afd600fc4bcb3de9a167d4e6db.png"
"EM3817";"York";"Shimmering Topaz";"США";"Ванильные, Бронзовые, Бежевые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Лилии, Орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/8b5/480_480_240cd750bba9870f18aada2478b24840a/8b5f9464906b816f7ff40600346f469c.png"
"EM3812";"York";"Shimmering Topaz";"США";"Жемчужные, Бежевые, Васильковые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Дамаск, Растительность, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/c03/480_480_240cd750bba9870f18aada2478b24840a/c0332e9704ace9629eeec9333ae0a3fe.png"
"EM3819";"York";"Shimmering Topaz";"США";"Кофейные, Венге, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Лилии, Орнамент, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/443/480_480_240cd750bba9870f18aada2478b24840a/4432472df0fb06a1d4e3c92c313f0266.png"
"EM3829";"York";"Shimmering Topaz";"США";"Шоколадные, Коричневые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Однотонные, Под штукатурку";"1500";"Рулон";"/upload/resize_cache/iblock/e4b/480_480_240cd750bba9870f18aada2478b24840a/e4b316d22935c2c04566d69394b4ed9a.png"
"EM3822";"York";"Shimmering Topaz";"США";"Ванильные, Бронзовые, Терракотовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Лилии, Орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/ae0/480_480_240cd750bba9870f18aada2478b24840a/ae045bde3ab28b75d5d09d49575a3933.png"
"EM3824";"York";"Shimmering Topaz";"США";"Ванильные, Коралловые, Желтые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Однотонные";"390";"Рулон";"/upload/resize_cache/iblock/f61/480_480_240cd750bba9870f18aada2478b24840a/f61d070398514baf455b70da6ab88458.png"
"EM3832";"York";"Shimmering Topaz";"США";"Песочные, Коричневые, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/177/480_480_240cd750bba9870f18aada2478b24840a/177cd66686efb5a21ea35ee738b58e98.png"
"EM3826";"York";"Shimmering Topaz";"США";"Кофейные, Оливковые, Жемчужные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Однотонные, Под штукатурку";"390";"Рулон";"/upload/resize_cache/iblock/41c/480_480_240cd750bba9870f18aada2478b24840a/41c7c15478fff253b0f088e73244f441.png"
"EM3835";"York";"Shimmering Topaz";"США";"Шоколадные, Бежевые, Коричневые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/4c8/480_480_240cd750bba9870f18aada2478b24840a/4c8c7ce840c3f8a6bc98f5664321eea7.png"
"EM3836";"York";"Shimmering Topaz";"США";"Коричневые, Жемчужные, Бронзовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/75b/480_480_240cd750bba9870f18aada2478b24840a/75be980585bc83efea9f18dad69315d3.png"
"EM3834";"York";"Shimmering Topaz";"США";"Венге, Кремовые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/516/480_480_240cd750bba9870f18aada2478b24840a/516b8c462eb31424cb71492ec599f0ea.png"
"EM3840";"York";"Shimmering Topaz";"США";"Жемчужные, Коричневые, Терракотовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Однотонные, Под штукатурку";"2500";"Рулон";"/upload/resize_cache/iblock/d95/480_480_240cd750bba9870f18aada2478b24840a/d95b3518abfc138ed5a1fbb8c753190f.png"
"EM3843";"York";"Shimmering Topaz";"США";"Ванильные, Бронзовые, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Однотонные, Под штукатурку";"390";"Рулон";"/upload/resize_cache/iblock/d84/480_480_240cd750bba9870f18aada2478b24840a/d842a3e1ee97504afd364ed98c5ae237.png"
"EM3842";"York";"Shimmering Topaz";"США";"Серебристые, Болотные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Однотонные, Под штукатурку";"390";"Рулон";"/upload/resize_cache/iblock/b7e/480_480_240cd750bba9870f18aada2478b24840a/b7e761ed85d9cccb63654c4961acf330.png"
"EM3844";"York";"Shimmering Topaz";"США";"Венге, Бежевые, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Однотонные, Под штукатурку";"390";"Рулон";"/upload/resize_cache/iblock/f53/480_480_240cd750bba9870f18aada2478b24840a/f53e82803f5a9ad744bdb90bd96e02a2.png"
"EM3848";"York";"Shimmering Topaz";"США";"Песочные, Бежевые, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Вертикальная полоска, Дамаск, Полоска, Узор, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/e8d/480_480_240cd750bba9870f18aada2478b24840a/e8d43c25210045c2a35effc97083d879.png"
"EM3833";"York";"Shimmering Topaz";"США";"Оливковые, Венге, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/ab0/480_480_240cd750bba9870f18aada2478b24840a/ab0b454457b092a6715d7353909007fa.png"
"EM3849";"York";"Shimmering Topaz";"США";"Фисташковые, Бронзовые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Вертикальная полоска, Дамаск, Орнамент, Полоска, Узор";"390";"Рулон";"/upload/resize_cache/iblock/ba8/480_480_240cd750bba9870f18aada2478b24840a/ba83ab297e25a322d5c0a96492da525d.png"
"EM3856";"York";"Shimmering Topaz";"США";"Кофейные, Коричневые, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/5c9/480_480_240cd750bba9870f18aada2478b24840a/5c900c7ca2aa5a432690b7eb436ea0b8.png"
"EM3858";"York";"Shimmering Topaz";"США";"Сливовые, Бронзовые, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/da9/480_480_240cd750bba9870f18aada2478b24840a/da9046b7df7bab20be858080d291e0f6.png"
"EM3850";"York";"Shimmering Topaz";"США";"Коричневые, Венге, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Вертикальная полоска, Дамаск, Полоска, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/9b1/480_480_240cd750bba9870f18aada2478b24840a/9b1eef4d2bc7e4321ecc8d531d5e2622.png"
"EM3851";"York";"Shimmering Topaz";"США";"Белые, Венге, Терракотовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Вертикальная полоска, Дамаск, Полоска, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/d3b/480_480_240cd750bba9870f18aada2478b24840a/d3b0b8d2aba3b17ec2dcf1b6323d9073.png"
"EM3857";"York";"Shimmering Topaz";"США";"Бронзовые, Морская волна, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Узор, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/8c0/480_480_240cd750bba9870f18aada2478b24840a/8c0ef19f70e0bae902e2ea4904f76968.png"
"EM3867";"York";"Shimmering Topaz";"США";"Бирюзовые, Морская волна, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/571/480_480_240cd750bba9870f18aada2478b24840a/5711904762d23c226d53486f6fd340d8.png"
"EM3865";"York";"Shimmering Topaz";"США";"Кремовые, Песочные, Болотные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/70d/480_480_240cd750bba9870f18aada2478b24840a/70de1dca4a74b6ce0a1f2a00b6ecbf82.png"
"EM3859";"York";"Shimmering Topaz";"США";"Венге, Ванильные, Коричневые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/5f0/480_480_240cd750bba9870f18aada2478b24840a/5f09a84df628244c60feef013ca19f41.png"
"EM3864";"York";"Shimmering Topaz";"США";"Коричневые, Кремовые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Дамаск, Орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/ceb/480_480_240cd750bba9870f18aada2478b24840a/cebfdbe1d87e80a0c771ce0f0dc1c92f.png"
"EM3866";"York";"Shimmering Topaz";"США";"Серебристые, Бронзовые, Коричневые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Дамаск, Орнамент, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/72f/480_480_240cd750bba9870f18aada2478b24840a/72ff928c23b6f42d371cbf4be6789390.png"
"EM3874";"York";"Shimmering Topaz";"США";"Серые, Терракотовые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/e9b/480_480_240cd750bba9870f18aada2478b24840a/e9b1d9660a01d9e45ac0882f03a603ee.png"
"EM3868";"York";"Shimmering Topaz";"США";"Песочные, Кофейные, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/375/480_480_240cd750bba9870f18aada2478b24840a/375e88fe42dd0b7d7d4bf0e847e8e140.png"
"EM3872";"York";"Shimmering Topaz";"США";"Кремовые, Кофейные, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/4d4/480_480_240cd750bba9870f18aada2478b24840a/4d43a444dbf85d11764a5cce14c3fb07.png"
"EM3873";"York";"Shimmering Topaz";"США";"Кремовые, Кофейные, Салатовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"390";"Рулон";"/upload/resize_cache/iblock/18e/480_480_240cd750bba9870f18aada2478b24840a/18eab222b8f3aad9e3a4a841ad6baa25.png"
"EM3869";"York";"Shimmering Topaz";"США";"Терракотовые, Бежевые, Шоколадные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/665/480_480_240cd750bba9870f18aada2478b24840a/66583efcff85d5260989946c07eae61a.png"
"EM3877";"York";"Shimmering Topaz";"США";"Песочные, Венге, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/cff/480_480_240cd750bba9870f18aada2478b24840a/cff49b9e42a9e04d32dcf3d930dbfc42.png"
"EM3875";"York";"Shimmering Topaz";"США";"Кремовые, Венге, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/892/480_480_240cd750bba9870f18aada2478b24840a/892542328df0e7c5f7c5bf95ba5027ad.png"
"EM3876";"York";"Shimmering Topaz";"США";"Бежевые, Коричневые, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Вензеля, Растительность, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/b36/480_480_240cd750bba9870f18aada2478b24840a/b364acc71cec841189de067ae77fb2af.png"
"EM3881";"York";"Shimmering Topaz";"США";"Аквамариновые, Жемчужные, Ванильные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Пионы, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/8dc/480_480_240cd750bba9870f18aada2478b24840a/8dc4f4b7e7d1542b09156e732e941bf1.png"
"EM3880";"York";"Shimmering Topaz";"США";"Сиреневые, Оливковые, Фиалковые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вензеля, Пионы, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/7ba/480_480_240cd750bba9870f18aada2478b24840a/7ba0cdc5857e76e18aeec151e1df5130.png"
