"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"73810722";"Casamance";"Apaches";"Франция";"Белые, Серые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/108/480_480_240cd750bba9870f18aada2478b24840a/108451850107251470285c2849b702e7.png"
"73810824";"Casamance";"Apaches";"Франция";"Бронзовые, Серые, Шоколадные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/abf/480_480_240cd750bba9870f18aada2478b24840a/abf234fb3e1483fa2936667f28901e64.png"
"73810926";"Casamance";"Apaches";"Франция";"Серые, Бордовые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/d0b/480_480_240cd750bba9870f18aada2478b24840a/d0b6d2707735212ea7b2e7d02ee4802a.png"
"73811232";"Casamance";"Apaches";"Франция";"Ванильные, Шоколадные, Бежевые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/c13/480_480_240cd750bba9870f18aada2478b24840a/c13b9f6e728084225ca77b9f9c327405.png"
"73811130";"Casamance";"Apaches";"Франция";"Бронзовые, Серебристые, Венге";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/e4d/480_480_240cd750bba9870f18aada2478b24840a/e4dfeca003d4e4de45d249e488ac2796.png"
"73811028";"Casamance";"Apaches";"Франция";"Серые, Серебристые, Белые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/086/480_480_240cd750bba9870f18aada2478b24840a/08650299e321fa32024997242bdcbca9.png"
"73811334";"Casamance";"Apaches";"Франция";"Васильковые, Серебристые, Лазурные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/927/480_480_240cd750bba9870f18aada2478b24840a/92702c74298cd61090855dcd87ac1c70.png"
"73811436";"Casamance";"Apaches";"Франция";"Васильковые, Синие, Голубые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/9fa/480_480_240cd750bba9870f18aada2478b24840a/9fa4c7ecfb825d1350f01d6d53c13507.png"
"73811538";"Casamance";"Apaches";"Франция";"Серые, Белые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/e4c/480_480_240cd750bba9870f18aada2478b24840a/e4c24a6c0a69d241d31b77cf2964f1cb.png"
"73811640";"Casamance";"Apaches";"Франция";"Зелёные, Оливковые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/06d/480_480_240cd750bba9870f18aada2478b24840a/06dd3b6a590b21c8a6a4d9e091fab83a.png"
"73811742";"Casamance";"Apaches";"Франция";"Зелёные, Фисташковые, Салатовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/37d/480_480_240cd750bba9870f18aada2478b24840a/37df80d4d46bd0236c120c8a9ff7368e.png"
"73811946";"Casamance";"Apaches";"Франция";"Венге, Бежевые, Терракотовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/273/480_480_240cd750bba9870f18aada2478b24840a/27351ee08301a83cb8d31d3852c523dd.png"
"73811844";"Casamance";"Apaches";"Франция";"Кремовые, Песочные, Коричневые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/dfb/480_480_240cd750bba9870f18aada2478b24840a/dfb08ba2f42eaa499dd4f2d966f357f7.png"
"73812048";"Casamance";"Apaches";"Франция";"Малиновые, Вишнёвые, Красные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/88c/480_480_240cd750bba9870f18aada2478b24840a/88c13eb2cba149695e058ed38eb59162.png"
"73812150";"Casamance";"Apaches";"Франция";"Серые, Серебристые, Розовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/9c4/480_480_240cd750bba9870f18aada2478b24840a/9c49a86a3da13804058c7271023d0213.png"
"73812456";"Casamance";"Apaches";"Франция";"Васильковые, Лазурные, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/d3c/480_480_240cd750bba9870f18aada2478b24840a/d3cdd924c7ad6bbb7263ee0e4e6be547.png"
"73812252";"Casamance";"Apaches";"Франция";"Бежевые, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/b0c/480_480_240cd750bba9870f18aada2478b24840a/b0cd13b43acef1f0d84961090aa54e34.png"
"73812354";"Casamance";"Apaches";"Франция";"Золотые, Кремовые, Жемчужные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/1f1/480_480_240cd750bba9870f18aada2478b24840a/1f1e8d9b53bb123bf98ce34367ec7481.png"
"7381";"Aura";"Evergreen";"Англия";"Жемчужные, Бежевые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"3990";"Рулон";"/upload/resize_cache/iblock/b51/480_480_240cd750bba9870f18aada2478b24840a/b51397b04d171305960a8feef7d3f4f6.png"
"73830160";"Casamance";"Apaches";"Франция";"Серые, Песочные, Бежевые";"Виниловые";"Флизелин";"0,68, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/995/480_480_240cd750bba9870f18aada2478b24840a/99512022e6977275ac4266574ac2b204.png"
"73830262";"Casamance";"Apaches";"Франция";"Серые, Песочные, Бежевые";"Виниловые";"Флизелин";"0,68, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/223/480_480_240cd750bba9870f18aada2478b24840a/223dfdff2a06d853428a8e54499ab420.png"
"7382";"Aura";"Evergreen";"Англия";"Кремовые, Жемчужные, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"3990";"Рулон";"/upload/resize_cache/iblock/480/480_480_240cd750bba9870f18aada2478b24840a/4806f21bdd8ac68db202c771f8e48fe8.png"
"73830364";"Casamance";"Apaches";"Франция";"Голубые, Серые, Серебристые";"Виниловые";"Флизелин";"0,68, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/949/480_480_240cd750bba9870f18aada2478b24840a/949372d4521dd865f620ffbcc74ef5dc.png"
"7383";"Aura";"Evergreen";"Англия";"Серые, Серебристые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"3990";"Рулон";"/upload/resize_cache/iblock/2f1/480_480_240cd750bba9870f18aada2478b24840a/2f12d2dce520098200d1f386c12bdbb1.png"
"73840260";"Casamance";"Apaches";"Франция";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/9d1/480_480_240cd750bba9870f18aada2478b24840a/9d1719c4070da8fda651f5a53e7c05ae.png"
"73840158";"Casamance";"Apaches";"Франция";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/125/480_480_240cd750bba9870f18aada2478b24840a/12554216e10898844ca14e6c5b49182e.png"
"73840566";"Casamance";"Apaches";"Франция";"Терракотовые, Коричневые, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/7a4/480_480_240cd750bba9870f18aada2478b24840a/7a481ea87cd80ecb2420fb4adfaedcfc.png"
"73840464";"Casamance";"Apaches";"Франция";"Салатовые, Зелёные, Серые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/a2c/480_480_240cd750bba9870f18aada2478b24840a/a2c8bd50869761b82e0cd533d14bd3d9.png"
"73840770";"Casamance";"Apaches";"Франция";"Васильковые, Синие, Серебристые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"6980";"Рулон";"/upload/resize_cache/iblock/a59/480_480_240cd750bba9870f18aada2478b24840a/a59c82b16d85d7a497ab3e9f1f0cb01e.png"
"73840872";"Casamance";"Apaches";"Франция";"Кремовые, Серебристые, Бежевые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/42b/480_480_240cd750bba9870f18aada2478b24840a/42bed4d426105d38cce78180a464bf2a.png"
"7384";"Aura";"Evergreen";"Англия";"Ванильные, Кремовые, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"3990";"Рулон";"/upload/resize_cache/iblock/106/480_480_240cd750bba9870f18aada2478b24840a/106af30e6bf6ad7a8ee2ead840ccbb6a.png"
"73850274";"Casamance";"Apaches";"Франция";"Бронзовые, Шоколадные, Песочные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/735/480_480_240cd750bba9870f18aada2478b24840a/735ca394282a38479e71a35cdd94b342.png"
"73850376";"Casamance";"Apaches";"Франция";"Шоколадные, Кремовые, Песочные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/806/480_480_240cd750bba9870f18aada2478b24840a/806999ce75d4f28c533d01da16efa0fc.png"
"73850172";"Casamance";"Apaches";"Франция";"Терракотовые, Песочные, Кремовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5450";"Рулон";"/upload/resize_cache/iblock/a65/480_480_240cd750bba9870f18aada2478b24840a/a65d042325ff185e9c48beb3093ddecb.png"
"73850580";"Casamance";"Apaches";"Франция";"Оранжевые, Песочные, Ванильные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5700";"Рулон";"/upload/resize_cache/iblock/36a/480_480_240cd750bba9870f18aada2478b24840a/36a441c26570dbe428c7f17b1f48af30.png"
"73D";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/936/480_480_240cd750bba9870f18aada2478b24840a/936b664df55cd03d938dc593976a0e58.png"
"73F";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/44f/480_480_240cd750bba9870f18aada2478b24840a/44f377f27996b377ccee05b58f41dfa2.png"
"73";"Arlin";"Gondwana";;;;;;;;;"Рулон";"/upload/iblock/7fa/7fa2de9a4ace56ce5cc5241ed78f7167.png"
"7385";"Aura";"Evergreen";"Англия";"Серебристые, Жемчужные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"3990";"Рулон";"/upload/resize_cache/iblock/804/480_480_240cd750bba9870f18aada2478b24840a/80496c41cc721203f40220d101cfc744.png"
"73860175";"Casamance";"Apaches";"Франция";"Серые, Лавандовые, Серебристые";"Виниловые";"Флизелин";"2,04";"3";"Абстракция, Акварель";"26700";"Рулон";"/upload/resize_cache/iblock/84e/480_480_240cd750bba9870f18aada2478b24840a/84e2e39a1e8222568ba11e1bbbd44535.png"
"73860277";"Casamance";"Apaches";"Франция";"Серебристые, Зелёные, Болотные";"Виниловые";"Флизелин";"2,04";"3";"Абстракция, Акварель";"26700";"Рулон";"/upload/resize_cache/iblock/b83/480_480_240cd750bba9870f18aada2478b24840a/b838107d71bbf71fe61424af34adcb80.png"
"73MR-C";"Arlin";"Morning";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/351/480_480_240cd750bba9870f18aada2478b24840a/35103008b0cb03f43c29a8ce6e2ae93c.png"
"73MR-D";"Arlin";"Morning";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/103/480_480_240cd750bba9870f18aada2478b24840a/103e1842987af05207cf746593948565.png"
"73MR-MM";"Arlin";"Morning";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/f3c/480_480_240cd750bba9870f18aada2478b24840a/f3ca9b12a72d544c9d2f37fa4bb3e43e.png"
"73MR-U";"Arlin";"Morning";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/384/480_480_240cd750bba9870f18aada2478b24840a/3844ccd074fe8c29aa173c102a7f3f6b.png"
"73MR-R";"Arlin";"Morning";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/9ba/480_480_240cd750bba9870f18aada2478b24840a/9ba0fd25df5e1cc28930069e6ba582ff.png"
"73N";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/077/480_480_240cd750bba9870f18aada2478b24840a/07717cab3d555ded28dc6efd4341f517.png"
"73P";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/9ca/480_480_240cd750bba9870f18aada2478b24840a/9ca9646802227bbcb2281d0d760a74d1.png"
"73R";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/iblock/56f/56f676df44c89411be62704668a8347c.png"
"73850478";"Casamance";"Apaches";"Франция";"Лиловые, Ванильные, Розовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Под ткань";"5400";"Рулон";"/upload/resize_cache/iblock/795/480_480_240cd750bba9870f18aada2478b24840a/795054436f7229fa484fdb038aca5579.jpg"
"73S";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/8a0/480_480_240cd750bba9870f18aada2478b24840a/8a08a90dbc4e4f43baa0d9c2289d6fb8.png"
"73T";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/75d/480_480_240cd750bba9870f18aada2478b24840a/75d669cf11ce302fee8441aa440f4b99.png"
"73V";"Arlin";"Iridio Jacquards";;;;;;;;;"Рулон";"/upload/iblock/71a/71af1675f6e236fb781bcda6ee0ae053.png"
"74002 CR HC";"ProSpero";"Hudson Collection";"США";"Песочные, Голубые, Бежевые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Полоска";"390";"Рулон";"/upload/resize_cache/iblock/63c/480_480_240cd750bba9870f18aada2478b24840a/63cfd945e5ec3702e12a748dd2afacbb.png"
"74801";"Marburg";"Ulf Moritz Scala";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные";"10190";"Рулон";"/upload/resize_cache/iblock/869/480_480_240cd750bba9870f18aada2478b24840a/869176b2fa24bf4a988afede9a5002bb.png"
"74805";"Marburg";"Ulf Moritz Scala";"Германия";"Коричневые, Кофейные, Венге";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные";"10190";"Рулон";"/upload/resize_cache/iblock/6a4/480_480_240cd750bba9870f18aada2478b24840a/6a47388639848fb1c9007bae341d3a30.png"
"74802";"Marburg";"Ulf Moritz Scala";"Германия";"Ванильные, Бежевые, Песочные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Под штукатурку";"10190";"Рулон";"/upload/resize_cache/iblock/257/480_480_240cd750bba9870f18aada2478b24840a/25714209bf7a454ea3a9873ac43ab26f.png"
"74804";"Marburg";"Ulf Moritz Scala";"Германия";"Бежевые, Жемчужные, Ванильные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные";"10190";"Рулон";"/upload/resize_cache/iblock/85c/480_480_240cd750bba9870f18aada2478b24840a/85cdb7c0954e07af258e65d9f04083e0.png"
"74806";"Marburg";"Ulf Moritz Scala";"Германия";"Розовые, Лиловые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные";"10190";"Рулон";"/upload/resize_cache/iblock/712/480_480_240cd750bba9870f18aada2478b24840a/712a076f7061610a0e5c660c6aeb5dc9.png"
"74808";"Marburg";"Ulf Moritz Scala";"Германия";"Терракотовые, Вишнёвые, Красные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные";"10190";"Рулон";"/upload/resize_cache/iblock/798/480_480_240cd750bba9870f18aada2478b24840a/798e1cc5913aaa479a9111be56fc0075.png"
"74810";"Marburg";"Ulf Moritz Scala";"Германия";"Зелёные, Фисташковые, Салатовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Под штукатурку";"10190";"Рулон";"/upload/resize_cache/iblock/dfa/480_480_240cd750bba9870f18aada2478b24840a/dfab285128f6e5204429c50b08f40f45.png"
"74807";"Marburg";"Ulf Moritz Scala";"Германия";"Фиолетовые, Бордовые, Малиновые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"10190";"Рулон";"/upload/resize_cache/iblock/157/480_480_240cd750bba9870f18aada2478b24840a/157469b348a0abb932673057964e6dda.png"
"74821";"Marburg";"Ulf Moritz Scala";"Германия";"Жемчужные, Бежевые, Кремовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"14940";"Рулон";"/upload/resize_cache/iblock/929/480_480_240cd750bba9870f18aada2478b24840a/9298c5795fe8206734e07140dfe7f31f.png"
"74826";"Marburg";"Ulf Moritz Scala";"Германия";;"Виниловые";"Флизелин";"0,75, Узкие";;;"8390";"Рулон";
"74824";"Marburg";"Ulf Moritz Scala";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"14940";"Рулон";"/upload/resize_cache/iblock/a4b/480_480_240cd750bba9870f18aada2478b24840a/a4b9131e354dc821bc83800f773c196b.png"
"74823";"Marburg";"Ulf Moritz Scala";"Германия";"Белые, Серые, Серебристые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"14940";"Рулон";"/upload/resize_cache/iblock/809/480_480_240cd750bba9870f18aada2478b24840a/8099430819b76a47d3fa55d8be925240.png"
"74822";"Marburg";"Ulf Moritz Scala";"Германия";"Горчичные, Жемчужные, Лимонные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"14940";"Рулон";"/upload/resize_cache/iblock/553/480_480_240cd750bba9870f18aada2478b24840a/5536c07b22e60b7d1acab1155d66e656.png"
"74827";"Marburg";"Ulf Moritz Scala";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8390";"Рулон";"/upload/resize_cache/iblock/3b3/480_480_240cd750bba9870f18aada2478b24840a/3b3ec85818a4e7ed257bb10241ae7cbc.png"
"74828";"Marburg";"Ulf Moritz Scala";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8390";"Рулон";"/upload/resize_cache/iblock/bfb/480_480_240cd750bba9870f18aada2478b24840a/bfb2413f9a75a4e612840b4f36681c48.png"
"74831";"Marburg";"Ulf Moritz Scala";"Германия";"Вишнёвые, Сливовые, Сиреневые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"10190";"Рулон";"/upload/resize_cache/iblock/439/480_480_240cd750bba9870f18aada2478b24840a/4393592feb2af4be7f93f842dd1c1ccd.png"
"74829";"Marburg";"Ulf Moritz Scala";"Германия";"Черно-белые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"10190";"Рулон";"/upload/resize_cache/iblock/280/480_480_240cd750bba9870f18aada2478b24840a/2800f4c2711966e3c958e3e219a1b456.png"
"74837";"Marburg";"Ulf Moritz Scala";"Германия";"Кофейные, Бронзовые, Красные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Узор";"12140";"Рулон";"/upload/resize_cache/iblock/320/480_480_240cd750bba9870f18aada2478b24840a/320ec5d79fa96696b98bf1356023dfc5.png"
"74835";"Marburg";"Ulf Moritz Scala";"Германия";"Лазурные, Васильковые, Синие";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"12140";"Рулон";"/upload/resize_cache/iblock/782/480_480_240cd750bba9870f18aada2478b24840a/78227c713b83be4aba1f596c66e57ecc.png"
"74836";"Marburg";"Ulf Moritz Scala";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"12140";"Рулон";"/upload/resize_cache/iblock/79f/480_480_240cd750bba9870f18aada2478b24840a/79fd66eca607dba6ef2030bfc6b33b73.png"
"74838";"Marburg";"Ulf Moritz Scala";"Германия";"Черные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/resize_cache/iblock/c20/480_480_240cd750bba9870f18aada2478b24840a/c2068c6a134c2ca8bce0de92b49c8580.png"
"74840";"Marburg";"Ulf Moritz Scala";"Германия";"Белые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/iblock/fdb/fdbd80c771e16b5a1d0fca473d346039.png"
"74842";"Marburg";"Ulf Moritz Scala";"Германия";"Малиновые, Красные, Венге";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/resize_cache/iblock/f35/480_480_240cd750bba9870f18aada2478b24840a/f35d0bf16d7190361044d91cd87bdf9b.png"
"74839";"Marburg";"Ulf Moritz Scala";"Германия";"Белые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/iblock/697/697da75ab30ec54f01087e903e1700da.png"
"74841";"Marburg";"Ulf Moritz Scala";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/resize_cache/iblock/0b2/480_480_240cd750bba9870f18aada2478b24840a/0b2d4f783decb1ec34278774f2712f19.png"
"74843";"Marburg";"Ulf Moritz Scala";"Германия";"Синие, Серебристые, Васильковые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Однотонные, Под штукатурку";"8540";"Рулон";"/upload/iblock/3ab/3abe3f4c8b84f08e4542bacb7ab4e1e1.png"
"74848";"Marburg";"Ulf Moritz Scala";"Германия";"Серые, Серебристые, Ванильные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Однотонные, Полоска";"9340";"Рулон";"/upload/resize_cache/iblock/9c3/480_480_240cd750bba9870f18aada2478b24840a/9c3aee67e36bf7c47aa77360cecc444d.png"
"74844";"Marburg";"Ulf Moritz Scala";"Германия";"Белые, Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Однотонные, Полоска";"9340";"Рулон";"/upload/resize_cache/iblock/ea7/480_480_240cd750bba9870f18aada2478b24840a/ea7e2375026c56100b12a54ac34d35f2.png"
"74846";"Marburg";"Ulf Moritz Scala";"Германия";"Ванильные, Жемчужные, Песочные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Однотонные, Полоска";"9340";"Рулон";"/upload/resize_cache/iblock/1e6/480_480_240cd750bba9870f18aada2478b24840a/1e66c1922ef8fb80cf98acdfafc668e7.png"
"74847";"Marburg";"Ulf Moritz Scala";"Германия";"Серые, Серебристые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Однотонные, Полоска";"9340";"Рулон";"/upload/resize_cache/iblock/016/480_480_240cd750bba9870f18aada2478b24840a/016ac987d0bce25029f75138963c0aac.png"
"74851";"Marburg";"Ulf Moritz Scala";"Германия";"Коричневые, Кофейные, Жемчужные";"Виниловые";"Флизелин";;"3,3";"Узор";"18590";"шт.";"/upload/resize_cache/iblock/d52/480_480_240cd750bba9870f18aada2478b24840a/d52bfcb9e8dfb8ff7a2e9635f6a39e4b.png"
"74852";"Marburg";"Ulf Moritz Scala";"Германия";"Синие, Белые, Васильковые";"Виниловые";"Флизелин";;"3,3";"Узор";"18590";"шт.";"/upload/resize_cache/iblock/ce7/480_480_240cd750bba9870f18aada2478b24840a/ce7cc9c848f2eb34ac43a7951bf8d211.png"
"74854";"Marburg";"Ulf Moritz Scala";"Германия";"Разноцветные";"Виниловые";"Флизелин";;;"Растительность, Цветы";"6190";"шт.";"/upload/resize_cache/iblock/b05/480_480_240cd750bba9870f18aada2478b24840a/b05344ab10cbe5d61bd3f24bfe4e401e.png"
"74850";"Marburg";"Ulf Moritz Scala";"Германия";"Венге, Кофейные, Бронзовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Однотонные, Полоска";"9340";"Рулон";"/upload/resize_cache/iblock/54b/480_480_240cd750bba9870f18aada2478b24840a/54bcff32c76632b7eaa7960be2e02264.png"
"74853";"Marburg";"Ulf Moritz Scala";"Германия";"Песочные, Ванильные, Кремовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Вертикальная полоска, Полоска, Узор";"27590";"Рулон";"/upload/resize_cache/iblock/e32/480_480_240cd750bba9870f18aada2478b24840a/e3264c7a584cf6f616b5804e9a580d29.png"
"74855";"Marburg";"Ulf Moritz Scala";"Германия";"Розовые, Белые, Лиловые";"Виниловые";"Флизелин";;;"Растительность, Цветы";"6190";"шт.";"/upload/resize_cache/iblock/541/480_480_240cd750bba9870f18aada2478b24840a/5419266730a75fc40c5ddbc788ffc4c0.png"
"74856";"Marburg";"Ulf Moritz Scala";"Германия";"Лазурные, Разноцветные, Белые";"Виниловые";"Флизелин";;;"Растительность, Цветы";"6190";"шт.";"/upload/resize_cache/iblock/5ca/480_480_240cd750bba9870f18aada2478b24840a/5cad6464da5c71e407bdd523bdef3711.png"
"74859";"Marburg";"Ulf Moritz Scala";"Германия";"Кофейные, Черные, Шоколадные";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Круги, Орнамент, Узор";"13090";"Рулон";"/upload/resize_cache/iblock/d4f/480_480_240cd750bba9870f18aada2478b24840a/d4f7522b312c18c3dc30079dbd09eb20.png"
"74858";"Marburg";"Ulf Moritz Scala";"Германия";"Красные, Алые, Бордовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Круги, Орнамент, Узор";"13090";"Рулон";"/upload/resize_cache/iblock/8eb/480_480_240cd750bba9870f18aada2478b24840a/8eb0cd8568b1a183a22e755661c7442e.png"
"74860";"Marburg";"Ulf Moritz Scala";"Германия";"Серебристые, Серые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Круги, Орнамент, Узор";"13090";"Рулон";"/upload/resize_cache/iblock/d10/480_480_240cd750bba9870f18aada2478b24840a/d10b12d8c1b79ab6a9643a7e8549f6e9.png"
"74863";"Marburg";"Ulf Moritz Scala";"Германия";"Бежевые, Песочные, Кремовые";"Виниловые";"Флизелин";"0,75, Узкие";"10,05";"Круги, Орнамент, Узор";"13090";"Рулон";"/upload/resize_cache/iblock/43c/480_480_240cd750bba9870f18aada2478b24840a/43cfde74f02bbb1020c8bcb2457ac092.png"
