"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"JB91102";"Jaima Brown";"Notting Hill";"США";"Разноцветные, Голубые, Лавандовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/6bc/480_480_240cd750bba9870f18aada2478b24840a/6bc11fc7cc8b0b6a1df9b6e704e7bbd2.JPG"
"JB91110";"Jaima Brown";"Notting Hill";"США";"Разноцветные, Черные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/27d/480_480_240cd750bba9870f18aada2478b24840a/27d3cdb51a34cb30e32fad7f6d4c3917.JPG"
"JB-91107";"Jaima Brown";"Notting Hill";"США";"Разноцветные, Серые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/1be/480_480_240cd750bba9870f18aada2478b24840a/1be988f5714d11ae8735dbd9cae78113.JPG"
"JB91200";"Jaima Brown";"Notting Hill";"США";"Серые, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Птицы, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/9a2/480_480_240cd750bba9870f18aada2478b24840a/9a2c550e0b38fd031a2b5ac6cd5b2b46.JPG"
"JB91201";"Jaima Brown";"Notting Hill";"США";"Кремовые, Разноцветные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/66c/480_480_240cd750bba9870f18aada2478b24840a/66c4295304cf80453fedd47ca909c521.JPG"
"JB91202";"Jaima Brown";"Notting Hill";"США";"Лавандовые, Голубые, Разноцветные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/096/480_480_240cd750bba9870f18aada2478b24840a/096b811083bbe5a4138a233380b9d71e.JPG"
"JB91310";"Jaima Brown";"Notting Hill";"США";"Песочные, Кремовые, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/b5f/480_480_240cd750bba9870f18aada2478b24840a/b5f6aad7b92fe478b49d79cf0a91c58b.JPG"
"JB91300";"Jaima Brown";"Notting Hill";"США";"Серебристые, Серые, Белые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/f21/480_480_240cd750bba9870f18aada2478b24840a/f21bb2f9f3638329d94893f7d425b2cf.JPG"
"JB91301";"Jaima Brown";"Notting Hill";"США";"Бордовые, Алые, Красные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/5b3/480_480_240cd750bba9870f18aada2478b24840a/5b39680232ce3ac1ae753695796fcf2f.JPG"
"JB91211";"Jaima Brown";"Notting Hill";"США";"Желтые, Разноцветные, Лимонные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Птицы, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/7c2/480_480_240cd750bba9870f18aada2478b24840a/7c2c2a2e528e16d1c74cd672d485c1ce.JPG"
"JB91302";"Jaima Brown";"Notting Hill";"США";"Голубые, Белые, Лавандовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Восточный орнамент, Орнамент, Узор";"390";"Рулон";"/upload/resize_cache/iblock/003/480_480_240cd750bba9870f18aada2478b24840a/003b063a89706ca86325d627916c3ad6.JPG"
"JB91509";"Jaima Brown";"Notting Hill";"США";"Сиреневые, Бежевые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/dc0/480_480_240cd750bba9870f18aada2478b24840a/dc06a54382fe9b85647efb7597513700.JPG"
"JB91502";"Jaima Brown";"Notting Hill";"США";"Бежевые, Ванильные, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/870/480_480_240cd750bba9870f18aada2478b24840a/87080547b3835c2011465fd5bdd0e81c.JPG"
"JB91510";"Jaima Brown";"Notting Hill";"США";"Серые, Песочные, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/64e/480_480_240cd750bba9870f18aada2478b24840a/64e7ed5305b84a20c0b6b4ca151f0da2.JPG"
"JB91500";"Jaima Brown";"Notting Hill";"США";"Ванильные, Бежевые, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/b3a/480_480_240cd750bba9870f18aada2478b24840a/b3afafe061e2369411cf70ed7df8a7af.JPG"
"JB91501";"Jaima Brown";"Notting Hill";"США";"Болотные, Салатовые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/75d/480_480_240cd750bba9870f18aada2478b24840a/75d39a779919b0dea4f1d1bec5894357.JPG"
"JB91600";"Jaima Brown";"Notting Hill";"США";"Серебристые, Разноцветные, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Птицы, Сюжет";"1500";"Рулон";"/upload/resize_cache/iblock/1b1/480_480_240cd750bba9870f18aada2478b24840a/1b1fe09775a95e3fddeb42fa06883df7.JPG"
"JB91605";"Jaima Brown";"Notting Hill";"США";"Коричневые, Шоколадные, Кофейные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Птицы, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/123/480_480_240cd750bba9870f18aada2478b24840a/1232b073e0ecb34d90f6cf4af880195e.JPG"
"JB91602";"Jaima Brown";"Notting Hill";"США";"Лавандовые, Разноцветные, Голубые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Птицы, Сюжет";"390";"Рулон";"/upload/resize_cache/iblock/f26/480_480_240cd750bba9870f18aada2478b24840a/f261cf8fd06ad5167dc5d743e23ff4c2.JPG"
"JB91702";"Jaima Brown";"Notting Hill";"США";"Желтые, Золотые, Белые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Вензеля, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/f7a/480_480_240cd750bba9870f18aada2478b24840a/f7a2ca342dce62dcd7f6c9c3514839b0.JPG"
"JB91707";"Jaima Brown";"Notting Hill";"США";"Серые, Ванильные, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Вензеля, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/84d/480_480_240cd750bba9870f18aada2478b24840a/84df7a9fdfd2bf6edc0d5945f7babda5.JPG"
"JB91800";"Jaima Brown";"Notting Hill";"США";"Ванильные, Лимонные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох, Круги, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/35a/480_480_240cd750bba9870f18aada2478b24840a/35ae5fd0f6e1296e66ee96a5b1214bf7.JPG"
"JB91802";"Jaima Brown";"Notting Hill";"США";"Серебристые, Песочные, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох, Круги, Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/2e1/480_480_240cd750bba9870f18aada2478b24840a/2e19694a0110b279e9b8f9d2649e1ff0.JPG"
"JB91805";"Jaima Brown";"Notting Hill";"США";"Песочные, Жемчужные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Горох, Круги, Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/929/480_480_240cd750bba9870f18aada2478b24840a/929c6029fa0f95a33da20ed2107d666e.JPG"
"JC20308";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/94e/480_480_240cd750bba9870f18aada2478b24840a/94e03dec80b9d72632ba83e43e8f1a4c.png"
"JC20305";"KT Exclusive";"Grasseffects";"США";"Бежевые, Серые, Ванильные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/19f/480_480_240cd750bba9870f18aada2478b24840a/19ff74c074b47d2ad76aa110cac13b08.png"
"JC20308";"KT Exclusive";"Naturalux";"США";"Серые, Серебристые";"Текстильные";"Бумага";"0,53, Узкие";"10,05";"Под ткань, Рогожка";"6750";"Рулон";"/upload/resize_cache/iblock/815/480_480_240cd750bba9870f18aada2478b24840a/8155ef94c2d73304ae6b4b63dea495d5.png"
"JC20315";"Wallquest";"Grass Resource";"США";"Терракотовые, Песочные, Жемчужные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Под ткань, Текстуры";"6643";"Рулон";"/upload/resize_cache/iblock/6d7/480_480_240cd750bba9870f18aada2478b24840a/6d7f1b23dcddc1145d377b87c5928d2f.png"
"JC20315";"KT Exclusive";"Grasseffects";"США";"Ванильные, Кремовые, Бежевые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/f73/480_480_240cd750bba9870f18aada2478b24840a/f7349ae262a3389867b534dc34c11178.png"
"JC20310";"KT Exclusive";"Grasseffects";"США";"Песочные, Серые, Ванильные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/73c/480_480_240cd750bba9870f18aada2478b24840a/73c07e2d842d43a751fb08b870e8df2e.png"
"JC20317";"KT Exclusive";"Grasseffects";"США";"Шоколадные, Кофейные, Бронзовые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/c73/480_480_240cd750bba9870f18aada2478b24840a/c73a3c9fcc56d37691c6b3a5d98d07db.png"
"JC20800";"Wallquest";"Grass Resource";"США";"Белые, Серые, Песочные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Под ткань, Текстуры";"4599";"Рулон";"/upload/resize_cache/iblock/33a/480_480_240cd750bba9870f18aada2478b24840a/33a4a88ddfd51afb3d73f4a54d02c2aa.png"
"JC20802";"Wallquest";"Grass Resource";"США";"Кремовые, Лиловые, Песочные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Под ткань, Текстуры";"18100";"Рулон";"/upload/resize_cache/iblock/6c7/480_480_240cd750bba9870f18aada2478b24840a/6c7ea683183b9ebefa35b28b72e31abb.png"
"JC20800";"KT Exclusive";"Grasseffects";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/767/480_480_240cd750bba9870f18aada2478b24840a/767e06131eae1100094bc7fb5c0ce4c1.png"
"JC20802";"KT Exclusive";"Grasseffects";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/2ae/480_480_240cd750bba9870f18aada2478b24840a/2ae69edaf238057b3ad85741176e3413.png"
"JC20802";"KT Exclusive";"Naturalux";"США";"Серые, Серебристые";"Текстильные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"16910";"Рулон";"/upload/resize_cache/iblock/e78/480_480_240cd750bba9870f18aada2478b24840a/e782e569b2e3073361d6e7a1626ec5f1.png"
"JC20806";"Wallquest";"Grass Resource";"США";"Серые, Венге, Белые";"Текстильные";"Тканная";"0,52, Узкие";"10";"Под ткань, Текстуры";"4745";"Рулон";"/upload/resize_cache/iblock/c7a/480_480_240cd750bba9870f18aada2478b24840a/c7a37e1ebf0d36f27dc4ccb3deea533c.png"
"JC21000";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/438/480_480_240cd750bba9870f18aada2478b24840a/43812000cccc901b2532d079365a05d5.png"
"JC20805";"KT Exclusive";"Grasseffects";"США";"Ванильные, Кремовые, Бежевые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/559/480_480_240cd750bba9870f18aada2478b24840a/55970ee1e28d7133aaf365c97d4ba8c9.png"
"JC20806";"KT Exclusive";"Grasseffects";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/158/480_480_240cd750bba9870f18aada2478b24840a/158e2630466a9dd20442e71819163189.png"
"JC20815";"KT Exclusive";"Grasseffects";"США";"Венге, Шоколадные, Кофейные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/fc6/480_480_240cd750bba9870f18aada2478b24840a/fc6e8ac43a9dabcb22fce717bad40481.png"
"JC21005";"KT Exclusive";"Grasseffects";"США";"Жемчужные, Бежевые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/deb/480_480_240cd750bba9870f18aada2478b24840a/deb8685914f0efbe2c096ce49689da6d.png"
"JC21004";"KT Exclusive";"Grasseffects";"США";"Бежевые, Ванильные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/b10/480_480_240cd750bba9870f18aada2478b24840a/b1077cee2a4cd4ae0068730293c731a5.png"
"JC21006";"KT Exclusive";"Grasseffects";"США";"Коричневые, Терракотовые, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/151/480_480_240cd750bba9870f18aada2478b24840a/151d189d4f341e219445e20e1f424f94.png"
"JC21005";"KT Exclusive";"Naturalux";"США";"Серебристые, Жемчужные, Серые";"Текстильные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"2500";"Рулон";"/upload/resize_cache/iblock/238/480_480_240cd750bba9870f18aada2478b24840a/23845678247181d00e91a60bb678c69f.png"
"JC21014";"KT Exclusive";"Grasseffects";"США";"Шоколадные, Розовые, Лиловые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/aab/480_480_240cd750bba9870f18aada2478b24840a/aab05ebc3dc93baa2cd24bab4b18fb71.png"
"JC21016";"Wallquest";"Grass Resource";"США";"Бронзовые, Жемчужные, Коричневые";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Геометрия, Полоска";"5694";"Рулон";"/upload/resize_cache/iblock/722/480_480_240cd750bba9870f18aada2478b24840a/722a4b269c980315dd117554732c3532.png"
"JC21015";"Wallquest";"Grass Resource";"США";"Жемчужные, Белые, Песочные";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Геометрия, Полоска";"7200";"Рулон";"/upload/resize_cache/iblock/991/480_480_240cd750bba9870f18aada2478b24840a/991e44c8c0a2798395fcd36134fd36b5.png"
"JC21015";"KT Exclusive";"Grasseffects";"США";"Кофейные, Коричневые, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/935/480_480_240cd750bba9870f18aada2478b24840a/935204fc5bfc0a2c3b55d95abaf1fcac.png"
"JC21016";"KT Exclusive";"Naturalux";"США";"Терракотовые, Венге, Кофейные";"Текстильные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань, Рогожка";"2500";"Рулон";"/upload/resize_cache/iblock/ba0/480_480_240cd750bba9870f18aada2478b24840a/ba03524db3d48ed3e204ff1d427cafff.png"
"JC21016";"KT Exclusive";"Grasseffects";"США";"Бронзовые, Коричневые, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/786/480_480_240cd750bba9870f18aada2478b24840a/7865ec99fe6e96d19ca03d46d71defaf.png"
"JC21020";"KT Exclusive";"Grasseffects";"США";"Серые, Бронзовые, Терракотовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"1500";"Рулон";"/upload/resize_cache/iblock/b47/480_480_240cd750bba9870f18aada2478b24840a/b47dcd292e81d998da00fecbb32b1e42.png"
"JC21030";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/8ba/480_480_240cd750bba9870f18aada2478b24840a/8ba0353be4e75f28724bf340626c58a3.png"
"JC21020";"Wallquest";"Grass Resource";"США";"Ванильные, Серебристые, Бежевые";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Геометрия, Полоска";"6510";"Рулон";"/upload/resize_cache/iblock/551/480_480_240cd750bba9870f18aada2478b24840a/55120b2a8fdceb1255f76684a556c0dc.png"
"JC21020";"KT Exclusive";"Naturalux";"США";"Серебристые, Серые";"Текстильные";"Бумага";"0,68, Узкие";"8,23";"Бамбук, Под ткань, Рогожка";"2500";"Рулон";"/upload/resize_cache/iblock/63e/480_480_240cd750bba9870f18aada2478b24840a/63ec34224b096607095cb25e8b77d2da.png"
"JC21030";"KT Exclusive";"Naturalux";"США";"Серебристые, Серые";"Текстильные";"Бумага";"0,68, Узкие";"8,23";"Под ткань, Рогожка";"1500";"Рулон";"/upload/resize_cache/iblock/fb4/480_480_240cd750bba9870f18aada2478b24840a/fb4ab0a4491ac47655026866e510e216.png"
"JC21205";"Wallquest";"Grass Resource";"США";"Кофейные, Шоколадные, Ванильные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Абстракция, Геометрия";"7154";"Рулон";"/upload/resize_cache/iblock/c30/480_480_240cd750bba9870f18aada2478b24840a/c308c33d207df8181cdfd001f855596c.png"
"JC21200";"KT Exclusive";"Grasseffects";"США";"Жемчужные, Кремовые, Серые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Полоска, Узор";"390";"Рулон";"/upload/resize_cache/iblock/b7f/480_480_240cd750bba9870f18aada2478b24840a/b7f91672cd8a5c3e895d0557fc35a7b9.png"
"JC21200";"Wallquest";"Grass Resource";"США";"Белые, Венге, Серебристые";"Текстильные";"Тканная";"0,52, Узкие";"10";"Абстракция, Геометрия";"6351";"Рулон";"/upload/resize_cache/iblock/33d/480_480_240cd750bba9870f18aada2478b24840a/33d56bf0b78312b86207d7065c3e4722.png"
"JC21208";"Wallquest";"Grass Resource";"США";"Песочные, Венге, Ванильные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Абстракция, Геометрия";"7950";"Рулон";"/upload/resize_cache/iblock/598/480_480_240cd750bba9870f18aada2478b24840a/598a91459a00221a56009076ab0beed0.png"
"JC21205";"KT Exclusive";"Grasseffects";"США";"Терракотовые, Шоколадные, Горчичные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Полоска, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/43d/480_480_240cd750bba9870f18aada2478b24840a/43d28ac072f7ddb37ee8a99cedd70226.png"
"JC21300";"Wallquest";"Grass Resource";"США";"Кремовые, Шоколадные, Ванильные";"Текстильные";"Тканная";"0,52, Узкие";"10";"Геометрия, Полоска";"6789";"Рулон";"/upload/resize_cache/iblock/c43/480_480_240cd750bba9870f18aada2478b24840a/c4322dea41316e598dc2019e401b3b41.png"
"JC21208";"KT Exclusive";"Grasseffects";"США";"Кремовые, Ванильные, Песочные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Полоска, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/a5b/480_480_240cd750bba9870f18aada2478b24840a/a5b222bafe5543e4e0717df5da59310a.png"
"JC21300";"KT Exclusive";"Grasseffects";"США";"Песочные, Бежевые, Белые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Горизонтальная полоска, Мелкая полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/989/480_480_240cd750bba9870f18aada2478b24840a/9894baf3152dc2a3c8f6e70f9cd98401.png"
"JC21305";"Wallquest";"Grass Resource";"США";"Ванильные, Песочные, Кремовые";"Текстильные";"Тканная";"0,52, Узкие";"10";"Геометрия, Полоска";"7950";"Рулон";"/upload/resize_cache/iblock/cd4/480_480_240cd750bba9870f18aada2478b24840a/cd44c80cb2bf277a7461d09dd0331540.png"
"JC21305";"KT Exclusive";"Grasseffects";"США";"Горчичные, Золотые, Кофейные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Горизонтальная полоска, Мелкая полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/b01/480_480_240cd750bba9870f18aada2478b24840a/b01a670834557dcc7e7afb5613afb1a9.png"
"JC21308";"Wallquest";"Grass Resource";"США";"Кремовые, Золотые, Бежевые";"Текстильные";"Тканная";"0,52, Узкие";"10";"Геометрия, Полоска";"6510";"Рулон";"/upload/resize_cache/iblock/cd4/480_480_240cd750bba9870f18aada2478b24840a/cd4064cd3299917d6a13315d38b5717e.png"
"JC21308";"KT Exclusive";"Grasseffects";"США";"Кремовые, Бежевые, Серебристые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Горизонтальная полоска, Мелкая полоска, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/280/480_480_240cd750bba9870f18aada2478b24840a/2801ac29296480aec13ece74d48cdd19.png"
"JC21405";"KT Exclusive";"Grasseffects";"США";"Терракотовые, Коричневые, Венге";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Листья, Растительность";"1500";"Рулон";"/upload/resize_cache/iblock/7e2/480_480_240cd750bba9870f18aada2478b24840a/7e2554350b41c25b22cab07f95584e1f.png"
"JC21404";"KT Exclusive";"Grasseffects";"США";"Венге, Коричневые, Терракотовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Листья, Растительность";"1500";"Рулон";"/upload/resize_cache/iblock/7ce/480_480_240cd750bba9870f18aada2478b24840a/7ce45470d9eeca9843ae33c3b09f2943.png"
"JC21400";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Листья, Растительность";"1500";"Рулон";"/upload/resize_cache/iblock/40e/480_480_240cd750bba9870f18aada2478b24840a/40e6c48dc1b64324714566d138a0d7a9.png"
"JC21506";"KT Exclusive";"Grasseffects";"США";"Венге, Коричневые, Шоколадные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/428/480_480_240cd750bba9870f18aada2478b24840a/428565f1b29d16b2501a3672c17bffd1.png"
"JC21608";"KT Exclusive";"Grasseffects";"США";"Черные, Серые, Серебристые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Узор";"390";"Рулон";"/upload/resize_cache/iblock/e74/480_480_240cd750bba9870f18aada2478b24840a/e7444f4f178c39ab8cbe19f5c34fb7ac.png"
"JC21516";"KT Exclusive";"Grasseffects";"США";"Кофейные, Коричневые, Терракотовые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Узор";"390";"Рулон";"/upload/resize_cache/iblock/4b8/480_480_240cd750bba9870f18aada2478b24840a/4b8a158b46b7b3397dafae51d10243f5.png"
"JC21530";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые, Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Геометрия, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/13f/480_480_240cd750bba9870f18aada2478b24840a/13fc17e8b4bc554d1bc8d81c66ab2eb4.png"
"JC21605";"KT Exclusive";"Grasseffects";"США";"Ванильные, Серые, Песочные";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/88e/480_480_240cd750bba9870f18aada2478b24840a/88e01347e361f59db0a6933c3d20bbcd.png"
"JC21706";"KT Exclusive";"Grasseffects";"США";"Бежевые, Песочные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Под ткань, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/231/480_480_240cd750bba9870f18aada2478b24840a/2318d0e9efc078537d1bc78b78e3621e.png"
"JC21615";"KT Exclusive";"Grasseffects";"США";"Кремовые, Жемчужные, Бежевые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/191/480_480_240cd750bba9870f18aada2478b24840a/191c5914573f88364ec03847963c4218.png"
"JC21700";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Под ткань, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/50e/480_480_240cd750bba9870f18aada2478b24840a/50e1f1e80bb2115af6c109a0d2473166.png"
"JC21708";"KT Exclusive";"Grasseffects";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Под ткань, Полоска";"2500";"Рулон";"/upload/resize_cache/iblock/033/480_480_240cd750bba9870f18aada2478b24840a/0334b4c5b685236a515129e1a3102d45.png"
"JC21610";"KT Exclusive";"Grasseffects";"США";"Песочные, Кремовые, Бежевые";"Бумажные";"Бумага";"0,53, Узкие";"10,05";"Геометрия, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/32b/480_480_240cd750bba9870f18aada2478b24840a/32b2100ad64931ddbf2454ff79cf6804.png"
"JC21800";"Wallquest";"Grass Resource";"США";"Бежевые, Белые, Кремовые";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"6510";"Рулон";"/upload/resize_cache/iblock/92f/480_480_240cd750bba9870f18aada2478b24840a/92fef021186b2f4e44dd5398fb72e82d.png"
"JC21800";"KT Exclusive";"Grasseffects";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/153/480_480_240cd750bba9870f18aada2478b24840a/15376a7265891650acb622a95d3d3f4f.png"
"JC21806";"KT Exclusive";"Grasseffects";"США";"Коричневые, Бронзовые, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Под ткань";"390";"Рулон";"/upload/resize_cache/iblock/5b3/480_480_240cd750bba9870f18aada2478b24840a/5b32057f1e2a66f54e76cb1e3be4e827.png"
"JC21806";"Wallquest";"Grass Resource";"США";"Жемчужные, Коричневые, Кремовые";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"6320";"Рулон";"/upload/resize_cache/iblock/94a/480_480_240cd750bba9870f18aada2478b24840a/94a17c8f9bf57eed2f262c7b9b2498d0.png"
"JC21808";"Wallquest";"Grass Resource";"США";"Серебристые, Серые, Венге";"Текстильные";"Тканная";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"5376";"Рулон";"/upload/resize_cache/iblock/e33/480_480_240cd750bba9870f18aada2478b24840a/e3397eb3b1155bf6c8848be4205cf1ea.png"
"JC21808";"KT Exclusive";"Naturalux";"США";"Серебристые, Белые, Серые";"Текстильные";"Бумага";"0,68, Узкие";"8,23";"Под ткань";"16910";"Рулон";"/upload/resize_cache/iblock/bed/480_480_240cd750bba9870f18aada2478b24840a/bedb322a0901f3f2bb647706dc944f5f.png"
